chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfccs_mean_0,mfccs_mean_1,mfccs_mean_2,mfccs_mean_3,mfccs_mean_4,mfccs_mean_5,mfccs_mean_6,mfccs_mean_7,mfccs_mean_8,mfccs_mean_9,mfccs_mean_10,mfccs_mean_11,mfccs_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,cent_mean,cent_std,cent_skew,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,rolloff_mean,rolloff_std,rolloff_skew,zrate_mean,zrate_std,zrate_skew,tempo_0,singer
0.11874734,0.116412826,0.058344033,0.18008715,0.21440317,0.35214818,0.28561375,0.15483285,0.2100201,0.19586061,0.3979996,0.1624168,0.13585141,0.15004475,0.084783494,0.19392255,0.17685519,0.22277448,0.2027491,0.16906054,0.20257321,0.18792373,0.23180123,0.16520399,-215.83687,116.14968,-47.517952,31.635412,-25.938932,-0.114521176,-22.333916,-8.003293,-15.569024,-13.667958,-13.477866,-10.5797825,-6.1592016,64.89692,23.52854,18.203232,11.846593,14.897422,7.3304763,10.002636,8.845168,7.5961633,10.088474,10.443109,7.807103,8.565836,1695.6201031213557,403.5687365276085,1.1571905093327737,25.37513156841554,25.931847343954832,30.79305625460399,26.59003146985249,24.57460567025345,22.053711954560494,56.774304939646804,7.300993785547165,4.662254636060638,5.373595042503987,4.525774141754865,4.050137824909848,2.9263063151185165,4.323234185944038,3349.539543666585,813.061266532299,0.5689000292846639,0.0666822870431309,0.024689150551564107,3.0643837872486737,103.125,ΜΑΝΩΛΗΣ ΣΤ
0.21693963,0.07503648,0.19616061,0.06914618,0.20769075,0.22595163,0.21561922,0.4016455,0.29809633,0.32957163,0.22350514,0.17128806,0.19419475,0.087691374,0.17857741,0.09765146,0.1644705,0.18733138,0.15443526,0.21128601,0.18646556,0.15783148,0.16213992,0.14778693,-242.6251,117.12504,-27.047293,20.870996,12.831721,-13.263967,-9.883915,-7.445744,-9.040991,-16.070116,-13.213511,-10.279515,-15.935615,50.980026,22.81876,15.375342,11.041163,11.109192,10.54381,9.595475,7.412494,6.9716167,8.115817,8.168881,8.521598,8.72691,1829.6290361006177,487.55610581014577,0.8264348610358371,23.44815048632231,22.72527180477013,29.84672413099924,27.15050686422078,28.031665401314637,23.35425413590256,52.16030955020156,4.954611324924713,4.6451177084237285,5.029200633180601,4.739851564017119,4.744706380915588,3.4348709793403125,3.9810818204029768,3365.208507258886,1254.3435166696806,1.6488882768396007,0.08157414269441929,0.029246213145137787,0.7799984928653035,122.76785714285714,ΔΕΡΜΙΤΖΟΓΙ
0.31655303,0.17674348,0.061568394,0.041515455,0.05956578,0.41596243,0.25759843,0.09697579,0.071508065,0.21508043,0.54948044,0.25306594,0.14588098,0.16067083,0.09253186,0.069723405,0.07573806,0.1461857,0.17480595,0.111622,0.08560411,0.13752182,0.15657085,0.10938839,-263.76114,165.1731,-48.156292,7.6674604,5.787748,-18.492771,6.0702934,-16.04748,-16.271662,-0.5061339,-14.148758,-7.840606,2.2101245,37.879658,21.032778,13.655569,8.234328,10.894208,6.9489408,7.9444222,8.972695,6.062503,8.206784,7.4398026,6.6096864,8.776511,1165.1265325293011,256.1664257358363,8.662352107141663,22.130602915880168,27.66845856583992,30.525136655341147,27.014941356407906,26.17002814075432,29.548904402722776,46.74022889337188,3.892943421558503,4.7795671794628465,4.886386137471995,3.3331408648259995,3.783240177954554,2.814048748285586,2.922997663630431,2136.7720748327506,529.3357568612204,3.6555978278416332,0.06636622694672131,0.019754663590811166,4.6116980639216605,95.48611111111111,ΘΑΝΑΣΗΣ ΣΚ
0.36913428,0.267989,0.21522601,0.5822402,0.018849105,0.07350799,0.034245733,0.31747153,0.4403124,0.005323561,0.082339294,0.08881366,0.108100004,0.10240879,0.07580421,0.097531565,0.026654376,0.08499125,0.04624798,0.08643814,0.1237908,0.015448642,0.10430284,0.09427146,-251.57635,163.34413,-61.579178,8.397808,-3.0556695,-6.6419516,-5.5008397,-21.430727,-24.04672,-15.933591,-12.757053,-21.9596,-25.078201,38.16066,17.405327,12.031714,6.680382,6.3850555,6.3881826,5.647525,6.14838,5.925667,5.452381,5.8386145,6.3426237,6.057346,1228.516732578788,159.54769171889623,3.8787722631370314,25.420257834228426,22.5527567979787,27.19842461648566,28.653570820415105,25.867985505465818,24.477248319848755,53.48435299053996,4.999856584613308,4.815210470591082,4.138520950276709,3.4921871644191764,3.257494713879247,2.6036047610236994,2.677043046217311,2100.398369733581,315.68916016088565,2.7407064198498468,0.0748382736812831,0.01806016258535449,-0.0707159091196301,107.421875,ΣΤΕΛΙΟΣ ΦΟ
0.0906788,0.53081334,0.35974222,0.07314721,0.13312936,0.11994559,0.51431906,0.3141398,0.08990959,0.03471851,0.054423645,0.14795496,0.08109139,0.115486816,0.13104309,0.092683576,0.16422975,0.11537609,0.09667994,0.107140586,0.08899194,0.07540375,0.093464606,0.12908885,-262.96997,150.46939,-56.210682,1.4667872,-6.428072,-24.30106,-10.3619795,-19.959745,-13.227939,-8.156291,-13.969422,-9.664853,-4.9833183,52.51232,28.980177,13.745023,9.111594,8.207883,6.7639823,6.4105854,6.1245203,6.870434,8.5806465,7.68841,7.6188164,7.1720777,1275.6485817633325,312.0882976457925,0.4687317482582523,26.04857948969666,23.96781157989166,28.075063643894122,25.992593464439924,26.140537575844093,26.82083698943638,49.423029535303186,4.085702287610859,3.682149143044282,4.321342436400362,3.4556932305355703,2.9274504373310166,2.8789770616061863,4.667865115240228,2251.398719987909,596.9882612050806,0.6789026999287585,0.07257274063651543,0.019460907985952562,-0.5473733112199478,122.76785714285714,ΜΑΝΩΛΗΣ ΛΑ
0.39280128,0.2259891,0.29280013,0.20836465,0.1534643,0.30703875,0.050390452,0.22096287,0.08912361,0.08278674,0.24075967,0.104396075,0.25246224,0.20735931,0.2387171,0.19147873,0.12269334,0.25924546,0.07830277,0.19216612,0.16550897,0.10728565,0.19693427,0.096163735,-293.32648,144.9272,-48.676258,-11.853586,0.3634943,-12.117699,0.03682277,-16.670073,-24.336504,-10.773223,-10.132374,-11.909673,-3.371935,38.019123,18.14467,17.273422,12.128985,10.8303795,8.068941,8.12931,6.1222973,7.952691,8.127566,6.457785,7.931069,7.033883,1222.6249500704837,235.83599568658568,2.585905991055529,22.994386261823998,24.03336628665107,28.92152161462904,27.185383111763542,25.358073488383816,23.793257662743663,48.65954531004763,4.21011919901081,4.877155033022492,5.110622878724633,4.200430493552553,4.014341279137902,3.452955733141569,2.5070135498970436,2067.7386966930912,520.67206122864,2.0264571812484777,0.06801925639755237,0.02134967448381447,0.279695248105759,151.65441176470588,ΜΑΝΩΛΗΣ ΛΑ
0.37997058,0.088430054,0.3496875,0.15444675,0.12515959,0.27111468,0.062064342,0.31320146,0.17824854,0.19063134,0.22085834,0.13051155,0.2194079,0.103742525,0.22448033,0.17228709,0.123946436,0.19219513,0.08471623,0.22739537,0.20288779,0.19910021,0.1850054,0.10692281,-298.47012,128.66383,-60.95011,-4.177486,-0.71243936,-17.245659,-4.5638604,-23.791916,-26.541523,-9.825099,-7.0747304,-3.3218055,4.970862,50.021957,26.017939,16.513975,12.241395,12.987052,8.179351,7.1264043,7.5304193,8.851827,8.97835,8.999712,8.874221,8.483922,1386.0186288371967,327.428577487786,-0.2810589062860673,22.942893127174795,22.618714526765853,30.739597918902117,27.83483354566468,26.32728000738,25.264217829020822,50.36125613471387,4.189290628622134,5.249131354873684,5.184755479202641,3.898134467660722,3.725808113831475,3.11433729752499,4.4669127203236645,2393.674523148695,650.4710614723153,0.16474958821085448,0.08153679819446084,0.026064082160989127,0.08539277814519124,161.1328125,ΜΑΝΩΛΗΣ ΛΑ
0.48627326,0.032898623,0.19992004,0.043787714,0.054544218,0.2844088,0.025059024,0.204166,0.07370019,0.23900166,0.57174534,0.1995423,0.17371686,0.0596227,0.13513896,0.08144114,0.06244498,0.13740718,0.052620742,0.15499611,0.08373286,0.14659846,0.14804526,0.08069632,-262.2704,164.31308,-60.482025,24.289288,5.0971274,-24.162975,1.2012246,-16.442488,-12.098647,-5.4249887,-12.910518,0.5090488,10.82511,45.635902,22.94402,14.49564,8.449488,6.3091674,6.9464817,7.5918555,6.9523234,6.353903,6.178867,8.24977,9.137967,8.57107,1328.4167243060576,269.9891201783197,3.180109349389275,22.048455963857354,25.387960724337542,28.728130071052824,26.93760794257245,26.693071082427643,29.574864360515353,49.38886411628253,3.841225077096628,4.877366760301478,4.6133767048981715,3.1746374409200304,3.2114492678831796,3.109298954676519,3.461535711924966,2446.279743877665,474.9257637681552,1.668773570652132,0.08129558844770389,0.029154179742527868,0.8205751854682665,161.1328125,ΘΑΝΑΣΗΣ ΣΚ
0.31521055,0.18006146,0.12598006,0.08460376,0.29804763,0.19457497,0.079049885,0.08218167,0.23007004,0.40093368,0.2286123,0.35062146,0.15967938,0.17522256,0.16839698,0.11565798,0.22356462,0.19697624,0.0884198,0.087104075,0.1462216,0.21556576,0.15862061,0.14658535,-269.3439,143.69371,-58.27172,31.76743,-19.307592,-10.64213,9.373119,-19.102528,-9.344183,-15.20206,-19.254622,-8.14191,-4.2243986,58.681892,27.008665,15.087095,10.350161,14.263087,6.09805,8.51504,8.266763,6.0506396,7.050597,7.790126,8.712277,6.9788785,1543.0570736844966,342.14944977131285,-1.1249125371609707,23.39319847615266,23.319031964003997,28.93140701632757,27.87460802335733,25.117633799672227,28.912693126956544,51.367628526914906,4.150633406409237,4.607954328887517,4.917449295919018,3.8894475941371933,3.821678335433329,3.813303755085286,5.361315885386888,3022.9898036831723,667.2209032515087,-1.5549160169288618,0.08188086654876887,0.027382702769570565,0.5767706566760172,135.69078947368422,ΘΑΝΑΣΗΣ ΣΚ
0.15363401,0.6199737,0.18731117,0.08140368,0.07396841,0.10472516,0.26874223,0.025088647,0.22723117,0.05163026,0.24287964,0.34300467,0.087226816,0.1548661,0.17395212,0.113272004,0.119737506,0.10448118,0.1746001,0.054097872,0.11798316,0.07415214,0.2186821,0.1717463,-267.4302,151.6039,-53.479225,-6.055447,-1.2088789,-20.432184,-4.9292893,-13.651035,-15.134202,-8.779417,-14.171116,-7.896637,0.3877191,33.68625,18.678175,12.434795,10.734925,10.203214,6.6452036,8.570063,6.106508,7.2347364,8.415112,8.937465,8.871406,9.274229,1307.1918869609779,244.76270778270683,3.184410536765352,25.38136961926057,22.028613151247637,28.656573848125117,26.466039624375657,26.194121218291595,26.068386673176708,50.045977080998476,3.9402000403609354,4.453916605197276,4.8288704396579405,3.7409659198432856,3.2913777279109655,3.2713622408396015,2.7046786614111396,2281.100407423692,497.6137674179976,2.610974110419302,0.07592366213264495,0.02012491302789162,0.7274988988857195,112.09239130434783,ΜΑΝΩΛΗΣ ΛΑ
0.30409732,0.1995151,0.13143107,0.065265544,0.15683746,0.15492281,0.12072191,0.17761537,0.29837954,0.4038654,0.2092779,0.23479007,0.22606595,0.19881845,0.16221511,0.111257516,0.18539974,0.19011222,0.13903351,0.17639293,0.23195511,0.20542589,0.15440574,0.17398958,-326.5982,143.86913,-46.567814,-7.1133504,1.3221709,-20.342443,-8.119617,-18.01536,-26.370815,-20.201975,-16.144974,-14.135708,-7.8376346,25.448195,13.000143,9.188722,6.9947586,6.3370085,5.4690924,4.3703327,5.74358,6.5698953,5.0222635,7.109702,9.780708,9.414363,1182.1389299936945,161.96571968275597,4.079186396065747,21.27431245237666,18.459694949389313,28.976739645511422,24.559478297612266,21.96728588602508,21.99935046727271,48.886735642069034,4.415430443569949,4.596820802210859,5.424408276556637,3.5380318148976166,3.037722858972407,2.504777677572599,2.1341316296720345,2110.4406917224346,347.4052723837943,2.2071380481728955,0.05833800141411727,0.01715709168930047,1.1480841734598117,95.48611111111111,ΑΝΔΡΕΑΣ ΡΟ
0.24709098,0.13803013,0.11435811,0.3514616,0.4349754,0.04759782,0.13377228,0.06955875,0.16232963,0.19175412,0.21943446,0.44618413,0.17696977,0.16308975,0.14057608,0.13519248,0.20019631,0.057810497,0.119675614,0.09525912,0.12914431,0.168984,0.1235112,0.18834695,-228.42757,128.88438,-62.708027,28.86656,-25.680182,-15.439666,-3.982416,-17.95409,-9.459088,-10.931644,-12.706558,0.90569246,-3.0682878,65.677666,27.747408,15.560981,10.360846,9.220468,6.5134225,7.0180445,7.4245605,6.9000945,8.252029,9.236156,7.373031,8.520802,1690.5990007835157,391.9871285832462,-1.5163202198513588,20.66469865816026,24.21152538792235,28.75391660770775,28.217455412267974,25.30995892177488,27.30965304538833,52.24530812409646,3.745701394279804,4.469696684539114,4.3358756165671934,4.078453484852156,3.517695018743266,2.9740076959007102,5.266702906941248,3186.338366777829,715.974965114978,-1.8619431403655575,0.08836844628893416,0.026040312850876966,-0.5727171652883754,107.421875,ΑΛΕΚΟΣ ΚΑΡ
0.20640343,0.12251942,0.4049139,0.23393309,0.07624043,0.040751945,0.13694808,0.43310848,0.24939908,0.3419883,0.18749219,0.26610273,0.1418552,0.117193446,0.11428937,0.12228704,0.08794791,0.066531084,0.082173415,0.16748455,0.1377996,0.19786243,0.15519741,0.18361112,-246.8555,152.99881,-52.925785,16.062387,-5.931332,-18.606583,-10.179676,-14.77182,-11.618028,-11.0112095,-6.5864277,-0.49235657,3.5174525,42.840553,20.447748,12.074247,8.633323,7.710582,7.4260798,5.8921523,5.4360504,5.8416295,7.0474386,6.985119,7.760867,8.194689,1399.0220754196782,280.0466525828838,0.8859424556937724,28.27243531191452,24.620275420171467,27.13853296297708,26.11860326368187,24.91752634368593,23.28651184498728,52.39010674759119,3.7411280048995805,4.5577594734048965,4.459687268731775,3.6952601004375247,3.5879904599879757,2.5211701398363062,3.492926665333731,2545.6345323230003,542.7446286131506,1.2172815972337392,0.07196337139713706,0.018130005803878548,2.187818255117993,122.76785714285714,ΓΙΩΡΓΗΣ ΚΑ
0.25817108,0.23589823,0.35976055,0.39015526,0.14549913,0.12794557,0.12706001,0.39701742,0.28411242,0.06726688,0.0460275,0.19058448,0.19087547,0.19766496,0.12627411,0.15163861,0.1588965,0.16192573,0.13736117,0.13910863,0.15733638,0.10612842,0.07123575,0.1258329,-324.3767,125.58816,-49.995827,-2.9665554,4.101774,-2.3198788,0.5298209,-19.17771,-15.365319,-5.7694306,-12.253519,-11.68422,-7.9239407,45.581223,22.440838,19.201979,13.886345,16.439062,12.387158,8.785431,8.873362,7.4855847,7.5074697,10.675981,7.152748,8.543457,1420.2734536812325,294.1331301394518,2.520417595600053,22.613301219921627,23.691651628473487,28.705194669917006,29.429205101474416,27.287908423850936,26.36017512541207,52.62478492462621,3.975803203227293,5.528575984618207,5.076518596569501,4.33782908862709,4.217271707571579,3.509765200377458,3.457206929197476,2342.3360819765103,572.5010951988363,2.528654881888671,0.09007538353577992,0.027897630569585583,1.0246646818137761,128.90625,ΑΝΔΡΕΑΣ ΡΟ
0.17925577,0.051797085,0.07077654,0.09176718,0.52772605,0.21107358,0.19270709,0.19990323,0.16930859,0.20132808,0.09970817,0.5303859,0.13978267,0.08394245,0.11363506,0.072761595,0.10917572,0.1684566,0.13148226,0.14691119,0.09045151,0.18471517,0.08297231,0.13421868,-242.09059,170.13753,-58.062233,18.002502,-7.086653,-14.740988,6.871997,-26.343271,-22.490223,-11.937341,-8.133158,-9.6115885,-19.925163,44.792576,22.966936,16.872992,12.942826,11.34096,5.6490936,6.7491264,7.918026,6.376533,6.449695,6.1280336,6.4866276,8.200175,1268.1625990303414,294.9867866151277,3.0834213600253695,28.922563243438187,21.20379384106452,26.903788551544658,26.57292523941373,25.129936174167018,28.514261091464846,48.513053025498074,4.081239406304414,4.33790825574396,4.466858746374245,3.902419102669211,3.8258638490978765,3.126634984999649,3.8285792946506016,2391.0558398414078,674.794782143864,1.0741251015053215,0.07940124153075909,0.024372604411480397,1.6486679176732728,214.84375,ΘΑΝΑΣΗΣ ΣΚ
0.18673243,0.5242628,0.25685,0.11268055,0.14592248,0.15801507,0.2407108,0.0689211,0.19835842,0.08221029,0.2574564,0.35985315,0.13310844,0.14343195,0.118831135,0.14234436,0.1905051,0.14152189,0.15411922,0.08208088,0.13943079,0.09782257,0.20602404,0.17272495,-283.5091,146.4583,-55.591537,-3.1504633,-4.4093666,-21.116173,-4.8490725,-15.927311,-14.497014,-6.97416,-12.551093,-7.565046,-1.7777982,52.161655,28.648022,14.736186,9.4230795,11.712486,6.703258,7.753525,6.724453,7.577412,9.565221,11.520715,9.973744,10.44322,1298.6060106942803,335.59759387534547,1.541253785170323,26.46643745460082,22.04283862742976,29.41226631537843,26.753926754515962,25.884805708783382,25.72041166905067,49.25037639743586,3.8135826480538446,4.374636450009947,5.247236274467041,3.868960613197826,3.631308409702195,3.117482080708423,4.574689747400877,2277.487243061953,650.6783485579357,1.0757905653298983,0.07604626234310226,0.024169941351895853,1.1315217623848792,112.09239130434783,ΜΑΝΩΛΗΣ ΛΑ
0.3859703,0.27834976,0.20959707,0.14160317,0.20055051,0.08496495,0.11006073,0.104423486,0.13743171,0.26170132,0.12346805,0.39507237,0.18814665,0.18441808,0.2182836,0.14268945,0.18455479,0.10688253,0.16697666,0.14231141,0.18944936,0.22976507,0.11435216,0.21820273,-314.2801,171.69427,-41.45113,-37.202843,5.207714,-17.62827,-21.816753,-17.791002,-24.549654,-17.15955,-11.738291,-9.384576,0.6396211,42.853382,30.222256,14.179045,11.4853945,9.303002,9.327688,9.631427,7.005121,7.617545,10.328395,9.438199,8.841392,7.9083357,964.5265540592533,221.51831560675524,3.3500363051450104,21.524296437297146,20.60302852433168,30.110266754245256,25.875370670815002,27.582673602522668,23.91423857325551,44.110059331065905,4.200082029115934,4.963642482030049,4.6333587763747,3.943868890256104,3.761968609659821,3.299419372635538,3.5934900151424425,1562.090212603639,410.46019354932133,4.3702710950637185,0.05991431350040304,0.017060253439776695,-0.01895216480828521,103.125,ΜΑΝΩΛΗΣ ΛΑ
0.10123006,0.18406183,0.11161731,0.38527036,0.201783,0.13990508,0.30650553,0.09531278,0.17355414,0.10134303,0.3155585,0.439364,0.09848879,0.16793844,0.108397156,0.2016927,0.164552,0.1189875,0.20017672,0.13173135,0.17163333,0.12262446,0.14180025,0.21226904,-242.05226,145.6866,-44.450394,15.580341,-19.607176,-13.223752,3.9261637,-18.091234,-11.123954,-5.5881643,-2.8568554,1.6180928,-5.3447833,57.717415,29.232595,13.7955675,8.837965,10.206844,7.033199,6.1531515,6.68354,6.3023205,7.0114512,6.7393045,5.8161473,7.293716,1393.4000227813929,352.1621812292283,-0.2160578952237977,20.074084349887517,21.526641815345645,26.835125908418657,25.09521793135117,21.723700919496906,23.659726999427804,50.90539991959258,4.951373922398171,4.933217342878626,4.962138868228875,3.9012822611708424,3.3288861843257487,2.6252472516442302,5.212563392922547,2651.453093893866,734.9346673258619,-0.4557064870969515,0.0674159842758492,0.020602462370567464,0.5322828290487184,103.125,ΑΛΕΚΟΣ ΚΑΡ
0.16697627,0.5864306,0.3168939,0.17328641,0.29419473,0.18208785,0.2053149,0.07115949,0.17870504,0.04665292,0.09325878,0.29956993,0.11462381,0.13366878,0.12515756,0.12989862,0.21398386,0.14213583,0.122731835,0.083416685,0.10811193,0.07803495,0.09238201,0.1429093,-271.90872,136.9051,-60.572613,5.7045364,-10.142673,-21.326778,-5.860053,-17.807468,-13.509671,-4.8757024,-6.1920443,-3.9722693,-0.8823294,53.354702,27.846516,14.306029,9.759034,9.402164,6.952136,7.517974,6.6341963,7.261892,8.66421,8.51444,8.225547,9.960596,1481.7107005342507,370.6408635699775,0.41726974169493425,25.630274756077366,20.15804044496947,27.49115054504158,26.7733723768595,25.485893309859417,26.01500483206275,51.63053106137581,3.9348730739996984,4.298288846539988,4.845304064816557,3.81260883621981,3.5246836095656833,3.4576408207384786,5.098665107171835,2623.264701066617,692.2705611128355,-0.052612777023077414,0.08676798296435974,0.028294814733092453,0.47542238067726095,171.875,ΜΑΝΩΛΗΣ ΛΑ
0.3983157,0.42157134,0.17669918,0.26998287,0.28973386,0.2504679,0.06702547,0.09008267,0.03635383,0.16373907,0.14257371,0.31176615,0.15399875,0.20989862,0.15035973,0.18701294,0.15168318,0.15141326,0.092065915,0.12569728,0.06582008,0.14001526,0.11790557,0.1432975,-308.43204,129.17744,-64.48488,1.7084862,4.7717896,-18.642479,-3.3289454,-14.310711,-18.640078,-6.982417,3.4815133,16.217957,12.658338,50.18976,24.77909,16.835957,10.0080595,10.54719,7.5288515,7.4687843,6.138054,8.052838,8.755422,8.910048,12.129714,12.270244,1525.3337227094835,337.2456027585644,-0.8868683248643223,24.14780995289424,22.66831717535452,29.29179442988037,27.97308538235268,25.16404744173104,26.051540822783423,50.74532069420134,3.9905556301105625,4.9443691128268865,4.840096626649815,4.277416272977857,3.881013683328792,3.1685160014449303,4.169210470278618,2547.261755000627,588.3649320725357,-0.33197045721189405,0.09130853251583271,0.026974570635200514,-0.34950525166930446,103.125,ΓΙΩΡΓΗΣ ΚΑ
0.44755656,0.042100135,0.07647476,0.15571108,0.22570117,0.08319523,0.27942416,0.4011217,0.071223184,0.095477894,0.19267826,0.4783173,0.17249483,0.05594139,0.08646817,0.11824482,0.16534488,0.11906101,0.12315242,0.1386539,0.110407695,0.11772792,0.120708145,0.14148436,-265.3553,140.45348,-42.929077,35.63605,3.498562,-10.749358,1.090415,-25.474165,-15.669694,-13.376034,-15.026396,-3.438047,-6.036889,40.61281,21.144096,16.326195,13.709306,14.927301,6.5175977,8.922303,7.9917274,6.501339,7.024766,7.5599036,6.7652664,10.350637,1467.172200156266,370.3971600329808,1.6626563159127206,25.388182492878023,21.23203424597951,29.628997533912287,26.453959069994923,25.400278170089127,28.60915950741215,51.609828533525054,4.549159845665046,4.413761025754572,5.748717479042446,4.571131885993693,4.638708160522881,3.6052978204162365,3.1589529488644397,2826.0088564383427,663.0444560440792,0.9519039755150592,0.07394969838339281,0.027543013601179524,1.3007048776326173,107.421875,ΘΑΝΑΣΗΣ ΣΚ
0.4018862,0.22868556,0.1482111,0.16722614,0.25050634,0.28376704,0.10920625,0.10890577,0.12839425,0.21536547,0.15836987,0.20343825,0.23933358,0.19269238,0.19880953,0.19716734,0.19258004,0.2585723,0.15197903,0.12656212,0.14931779,0.2131578,0.16304705,0.17225076,-295.79193,110.30665,-56.222607,1.9796574,-7.250562,-13.351232,-2.109277,-16.8953,-19.72001,-6.4256334,-4.864877,-2.864015,7.660591,59.79888,27.15482,24.012806,15.240574,19.997963,9.7263975,9.399524,8.017135,9.257943,12.179481,13.967995,14.011523,11.754454,1493.729692183089,361.30184343416937,0.09807937572718248,22.202247265891728,23.574204026754142,31.902742333763914,29.710247462031948,27.70329434320397,27.080093482908108,51.608997317509136,4.324220581690556,6.092585509201577,5.559009659228989,4.473353426809304,4.833153801307044,3.9336424272054598,4.674688270731321,2654.0179754710407,696.9355922219012,0.0844833809911379,0.08415115857491215,0.029952474257062142,0.39903095581959774,128.90625,ΜΑΝΩΛΗΣ ΛΑ
0.15692258,0.2379262,0.25997096,0.13196722,0.21309316,0.2765969,0.08839059,0.13821937,0.17026408,0.44546497,0.3384068,0.13581638,0.1475854,0.19691125,0.1951683,0.1413986,0.14603299,0.18201266,0.1164591,0.13485374,0.17238292,0.18839794,0.19185062,0.13297157,-300.29544,175.39569,-20.696209,0.33170566,10.250062,-8.348511,-1.4808508,-10.793193,-15.057024,-9.919167,-10.1855135,-10.43108,-11.432089,33.31981,20.162798,14.2885275,12.283234,10.874345,8.792736,7.604134,7.639333,6.388964,6.487403,5.8795176,6.3888535,7.9254446,910.3572846231584,188.09622374652392,6.74766345906243,21.637764837052508,23.61338393891415,27.912900324576665,27.418334672090833,25.153737175549026,23.725658216397562,49.292684346706636,6.152946100244094,5.518592992024643,5.45861778066788,4.431377834950437,3.835828702189068,3.2779812707311056,2.7196566870841288,1567.2971430214268,389.86882387457104,4.743311464137869,0.0515017314740622,0.016665739119978193,0.8870469785168366,59.95639534883721,ΣΤΕΛΙΟΣ ΦΟ
0.24443953,0.15635945,0.12754826,0.3571443,0.38685867,0.15739371,0.3116956,0.06639266,0.09566221,0.08898926,0.15288155,0.3754639,0.24023989,0.16652928,0.12275529,0.16911703,0.19705336,0.11763022,0.1561238,0.10731124,0.18139935,0.1244505,0.1305175,0.17739029,-342.99875,136.67332,-39.969887,-20.010826,1.3359897,-20.690672,-14.215576,-13.895227,-21.549398,-16.770266,-11.028734,-3.9539294,1.2395331,41.925854,24.252943,14.828143,10.488634,8.202234,9.169863,7.813309,6.0115275,7.514321,9.891792,8.232339,8.5153055,8.738869,1211.3895286182371,266.4091003340732,2.9424133333970444,22.18940571595789,21.40553016658192,28.221746816385632,27.209256726708126,24.66546930462353,22.423122183438455,48.69202626748347,4.062330671465391,3.9970342836138113,4.878885081756276,4.499528708091851,3.6013865866708468,3.1198040063569583,3.782145369193885,2045.0789026607963,510.0147272880903,2.3530027523848904,0.0764607943920073,0.021628899505443333,0.5299433623258879,95.48611111111111,ΑΝΔΡΕΑΣ ΡΟ
